2008-08-05	8.79222e-08
2008-08-06	9.90615e-08
2008-08-07	1.442e-07
2008-08-08	1.85442e-07
2008-08-09	8.50521e-08
2008-08-10	1.32974e-07
2008-08-11	4.14727e-08
2008-08-12	2.04067e-07
2008-08-13	5.83982e-08
2008-08-14	3.5262e-07
2008-08-15	7.14297e-08
2008-08-16	2.96045e-07
2008-08-17	2.08248e-07
2008-08-18	1.12468e-07
2008-08-19	1.28351e-07
2008-08-20	1.91685e-08
2008-08-21	4.68673e-07
2008-08-22	3.14858e-07
2008-08-23	3.09454e-07
2008-08-24	1.08451e-07
2008-08-25	2.54199e-07
2008-08-26	2.54683e-07
2008-08-27	1.20538e-07
2008-08-28	2.01174e-07
2008-08-29	1.52654e-07
2008-08-30	1.79023e-07
2008-08-31	1.15009e-07
2008-09-01	4.94461e-08
2008-09-02	1.24839e-07
2008-09-03	7.35455e-08
2008-09-04	9.6017e-08
2008-09-05	2.33504e-07
2008-09-06	1.41488e-07
2008-09-07	1.03031e-07
2008-09-08	1.33316e-07
2008-09-09	3.45277e-08
2008-09-10	1.33705e-07
2008-09-11	2.0593e-07
2008-09-12	1.09916e-07
2008-09-13	1.06586e-07
2008-09-14	7.40615e-08
2008-09-15	8.59906e-08
2008-09-16	1.65002e-07
2008-09-17	1.40119e-07
2008-09-18	2.15798e-07
2008-09-19	1.3541e-07
2008-09-20	5.28663e-08
2008-09-21	2.306e-08
2008-09-22	2.0594e-07
2008-09-23	1.77949e-07
2008-09-24	1.92961e-07
2008-09-25	2.58078e-07
2008-09-26	1.33982e-08
2008-09-27	1.35742e-07
2008-09-28	1.9769e-07
2008-09-29	5.52775e-08
2008-09-30	2.94358e-08
2008-10-01	1.24022e-07
2008-10-02	1.70553e-07
2008-10-03	8.55079e-08
2008-10-04	8.04904e-08
2008-10-05	2.0576e-07
2008-10-06	2.68436e-07
2008-10-07	1.72958e-07
2008-10-08	7.58191e-08
2008-10-09	5.3413e-08
2008-10-10	3.36753e-08
2008-10-11	7.31279e-08
2008-10-12	5.56577e-08
2008-10-13	2.18378e-07
2008-10-14	2.46548e-07
