#54682.6552777800 3.02615e-07 	 2.24948e-05 
54683.65528935407 8.79222e-08 	 9.70785e-08 
54684.65530092814 9.90615e-08 	 5.28627e-08 
54685.65531250222 1.442e-07 	 1.15361e-07 
54686.65532407629 1.85442e-07 	 1.01345e-07 
54687.65533565037 8.50521e-08 	 9.60443e-08 
54688.65534722444 1.32974e-07 	 1.13866e-07 
54689.65535879851 4.14727e-08 	 4.85555e-08 
54690.65537037259 2.04067e-07 	 1.3971e-07 
54691.65538194666 5.83982e-08 	 3.77168e-08 
54692.65539352074 3.5262e-07 	 1.70609e-07 
54693.65540509481 7.14297e-08 	 1.29219e-07 
54694.65541666888 2.96045e-07 	 2.22637e-06 
54695.65542824296 2.08248e-07 	 3.56065e-06 
54696.65543981703 1.12468e-07 	 5.37804e-08 
54697.65545139111 1.28351e-07 	 1.71391e-07 
54698.65546296518 1.91685e-08 	 1.97909e-08 
54699.65547453925 4.68673e-07 	 1.35554e-07 
54700.65548611333 3.14858e-07 	 1.0713e-07 
54701.65549768740 3.09454e-07 	 1.12984e-07 
54702.65550926148 1.08451e-07 	 3.2836e-07 
54703.65552083555 2.54199e-07 	 9.54517e-08 
54704.65553240962 2.54683e-07 	 9.08456e-08 
54705.65554398370 1.20538e-07 	 3.33341e-07 
54706.65555555777 2.01174e-07 	 4.65525e-07 
54707.65556713185 1.52654e-07 	 1.47937e-07 
54708.65557870592 1.79023e-07 	 1.19811e-06 
54709.65559028000 1.15009e-07 	 3.36706e-07 
54710.65560185407 4.94461e-08 	 3.06112e-08 
54711.65561342814 1.24839e-07 	 6.44096e-08 
54712.65562500222 7.35455e-08 	 4.71545e-08 
54713.65563657629 9.6017e-08 	 5.96919e-08 
54714.65564815037 2.33504e-07 	 8.52401e-08 
54715.65565972444 1.41488e-07 	 2.33739e-07 
54716.65567129851 1.03031e-07 	 4.39563e-08 
54717.65568287259 1.33316e-07 	 5.79209e-07 
54718.65569444666 3.45277e-08 	 5.67061e-07 
54719.65570602074 1.33705e-07 	 6.48842e-08 
54720.65571759481 2.0593e-07 	 8.47578e-08 
54721.65572916888 1.09916e-07 	 2.38358e-07 
54722.65574074296 1.06586e-07 	 7.71247e-08 
54723.65575231703 7.40615e-08 	 3.17517e-08 
54724.65576389111 8.59906e-08 	 1.56558e-07 
54725.65577546518 1.65002e-07 	 1.08388e-07 
54726.65578703925 1.40119e-07 	 6.54747e-08 
54727.65579861333 2.15798e-07 	 9.07028e-08 
54728.65581018740 1.3541e-07 	 7.97591e-08 
54729.65582176148 5.28663e-08 	 2.93176e-08 
54730.65583333555 2.306e-08 	 2.91175e-08 
54731.65584490962 2.0594e-07 	 3.00632e-07 
54732.65585648370 1.77949e-07 	 9.01042e-08 
54733.65586805777 1.92961e-07 	 2.63066e-07 
54734.65587963185 2.58078e-07 	 1.02827e-07 
54735.65589120592 1.33982e-08 	 2.70409e-08 
54736.65590278000 1.35742e-07 	 6.38993e-08 
54737.65591435407 1.9769e-07 	 1.21722e-07 
54738.65592592814 5.52775e-08 	 6.7148e-08 
54739.65593750222 2.94358e-08 	 6.83049e-07 
54740.65594907629 1.24022e-07 	 2.59839e-07 
54741.65596065037 1.70553e-07 	 1.00099e-07 
54742.65597222444 8.55079e-08 	 4.50963e-08 
54743.65598379851 8.04904e-08 	 4.97338e-08 
54744.65599537259 2.0576e-07 	 1.63606e-07 
54745.65600694666 2.68436e-07 	 1.45233e-07 
54746.65601852074 1.72958e-07 	 1.74675e-07 
54747.65603009481 7.58191e-08 	 6.42794e-07 
54748.65604166888 5.3413e-08 	 4.06053e-08 
54749.65605324296 3.36753e-08 	 2.8406e-08 
54750.65606481703 7.31279e-08 	 6.69308e-08 
54751.65607639111 5.56577e-08 	 6.23181e-07 
54752.65608796518 2.18378e-07 	 1.09807e-07 
54753.65609953925 2.46548e-07 	 9.7211e-08 
54754.65611111333 8.64361e-08 	 7.87052e-08 
54755.65612268740 3.66851e-08 	 6.37226e-08 
54756.65613426148 1.05489e-07 	 7.9704e-08 
54757.65614583555 1.68037e-07 	 9.4222e-08 
54758.65615740962 5.51445e-14 	 1.45128e-11 
54759.65616898370 1.05571e-07 	 6.59742e-08 
54760.65618055777 2.17419e-07 	 1.02464e-07 
54761.65619213185 2.41397e-07 	 1.50289e-06 
54762.65620370592 1.54997e-07 	 1.78635e-07 
54763.65621528000 2.62505e-07 	 8.66138e-08 
54764.65622685407 1.13537e-07 	 8.14426e-08 
54765.65623842814 6.02515e-08 	 5.59579e-07 
54766.65625000222 3.48569e-08 	 1.54039e-08 
54767.65626157629 1.84241e-07 	 8.67529e-08 
54768.65627315037 5.30702e-08 	 2.23348e-08 
54769.65628472444 1.7139e-07 	 6.86884e-08 
54771.65527778000 9.95174e-08 	 5.12823e-08 
54772.65528935407 7.59843e-08 	 4.05528e-08 
54773.65530092814 1.12579e-07 	 8.90929e-08 
54774.65531250222 1.83818e-07 	 7.84339e-08 
54775.65532407629 7.10434e-08 	 4.50707e-08 
54776.65533565037 4.87662e-08 	 3.1299e-08 
54777.65534722444 4.81896e-08 	 5.56023e-08 
54778.65535879851 3.82868e-08 	 2.79373e-08 
54779.65537037259 1.61089e-07 	 1.03635e-07 
54780.65538194666 6.84997e-08 	 2.86701e-08 
54781.65539352074 9.12206e-08 	 1.31015e-07 
54782.65540509481 1.2421e-07 	 9.84538e-08 
54783.65541666888 1.26741e-07 	 6.7522e-08 
54784.65542824296 8.18501e-08 	 6.10791e-08 
54785.65543981703 1.86112e-07 	 9.40705e-08 
54786.65545139111 4.36312e-08 	 4.93941e-07 
54787.65546296518 3.82489e-08 	 3.95446e-08 
54788.65547453925 2.23265e-07 	 8.1201e-08 
54789.65548611333 2.99952e-08 	 2.15245e-07 
54790.65549768740 2.21661e-08 	 4.74847e-08 
54791.65550926148 8.26644e-08 	 5.58537e-08 
54792.65552083555 1.26854e-07 	 9.52105e-07 
54793.65553240962 4.30158e-08 	 1.47021e-07 
54794.65554398370 9.00778e-08 	 5.49607e-08 
54795.65555555777 4.06682e-07 	 3.79477e-06 
54796.65556713185 1.20004e-07 	 7.60186e-08 
54797.65557870592 1.60462e-07 	 1.2423e-07 
54798.65559028000 1.29901e-07 	 8.41326e-07 
54799.65560185407 3.63085e-08 	 8.3584e-08 
54800.65561342814 7.42705e-08 	 4.73366e-08 
54801.65562500222 4.06351e-07 	 3.59303e-06 
54802.65563657629 7.57392e-08 	 5.48741e-08 
54803.65564815037 6.73663e-08 	 2.21574e-07 
54804.65565972444 4.24909e-08 	 1.54296e-07 
54805.65567129851 1.45977e-07 	 1.74062e-07 
54806.65568287259 1.13175e-07 	 6.92207e-08 
54807.65569444666 1.91033e-07 	 9.99099e-07 
54808.65570602074 1.51048e-07 	 1.01948e-07 
54809.65571759481 2.75507e-08 	 1.61605e-08 
54810.65572916888 2.87759e-08 	 7.95134e-08 
54811.65574074296 6.86694e-08 	 3.22805e-08 
54812.65575231703 1.80462e-07 	 1.3708e-06 
54813.65576389111 6.06093e-08 	 5.70736e-08 
54814.65577546518 2.50187e-07 	 1.90651e-07 
54815.65578703925 2.23665e-07 	 8.28529e-08 
54816.65579861333 2.44586e-07 	 1.05491e-07 
54817.65581018740 1.36855e-07 	 1.50576e-07 
54818.65582176148 5.4527e-08 	 3.45951e-08 
54819.65583333555 8.46292e-08 	 3.15037e-08 
54820.65584490962 1.65017e-07 	 8.10156e-08 
54821.65585648370 9.66378e-08 	 2.00115e-07 
54822.65586805777 8.89723e-08 	 6.9722e-08 
54823.65587963185 1.41868e-07 	 7.91915e-08 
54824.65589120592 6.49305e-08 	 1.57831e-07 
54825.65590277999 1.2167e-07 	 5.65422e-08 
54826.65591435407 8.6025e-08 	 3.61844e-08 
54827.65592592814 8.61804e-08 	 8.98484e-07 
54828.65593750222 4.79197e-08 	 1.67965e-07 
54829.65594907629 5.53238e-08 	 4.87724e-08 
54830.65596065037 2.03565e-07 	 4.14607e-07 
54831.65597222444 5.06309e-08 	 3.29169e-08 
54832.65598379851 1.26629e-07 	 1.73423e-07 
54833.65599537259 1.85678e-07 	 8.58183e-08 
54834.65600694666 1.7859e-07 	 7.35558e-08 
54835.65601852074 9.56133e-08 	 6.57147e-08 
54836.65603009481 7.37782e-08 	 1.26672e-06 
54837.65604166888 6.35314e-08 	 2.34443e-07 
54838.65605324296 1.31272e-07 	 3.69715e-06 
54839.65606481703 7.76662e-08 	 7.04218e-07 
54840.65607639111 1.08286e-07 	 5.70207e-08 
54841.65608796518 2.17648e-07 	 1.14908e-07 
54842.65609953925 4.32489e-08 	 5.97576e-07 
54843.65611111333 8.38055e-08 	 4.65536e-08 
54844.65612268740 1.20019e-07 	 1.32244e-07 
54845.65613426148 8.38494e-08 	 4.35217e-08 
54846.65614583555 1.16267e-07 	 1.97667e-06 
54847.65615740962 5.12939e-08 	 3.73946e-08 
54848.65616898370 1.20547e-07 	 7.87467e-07 
54849.65618055777 2.39861e-07 	 1.18642e-07 
54850.65619213185 1.69201e-07 	 1.39345e-07 
54851.65620370592 1.26822e-07 	 1.6199e-07 
54852.65621527999 1.88294e-07 	 1.31162e-07 
54853.65622685407 5.81762e-07 	 2.19046e-07 
54854.65623842814 9.39923e-08 	 3.96197e-08 
54855.65625000222 7.51557e-08 	 5.14889e-08 
54856.65626157629 1.65934e-07 	 8.75138e-08 
54857.65627315037 7.15751e-08 	 3.88864e-08 
54858.65628472444 9.32252e-08 	 6.37447e-08 
54860.65527777999 1.7812e-07 	 1.04358e-07 
54861.65528935407 7.91599e-08 	 5.68193e-08 
54862.65530092814 1.02102e-07 	 1.99111e-06 
54863.65531250222 2.65655e-07 	 1.22262e-07 
54864.65532407629 6.30888e-08 	 5.09235e-08 
54865.65533565037 3.47606e-10 	 2.1559e-09 
54866.65534722444 1.04571e-07 	 1.51092e-06 
54867.65535879851 5.59247e-08 	 1.08999e-06 
54868.65537037259 6.99852e-08 	 5.13852e-08 
54869.65538194666 1.09449e-07 	 3.87841e-07 
54870.65539352074 7.78483e-08 	 6.51006e-08 
54871.65540509481 1.30287e-07 	 2.44082e-06 
54872.65541666888 5.93583e-08 	 3.14429e-08 
54873.65542824296 5.32565e-08 	 4.03451e-08 
54874.65543981703 1.95535e-07 	 7.77234e-08 
54875.65545139111 1.08712e-07 	 1.23645e-07 
54876.65546296518 1.81044e-07 	 1.08387e-07 
54877.65547453925 7.19672e-08 	 6.36659e-08 
54878.65548611333 1.48421e-07 	 1.13783e-06 
54879.65549768740 1.11875e-07 	 9.72676e-07 
54880.65550926148 1.69406e-07 	 1.65789e-07 
54881.65552083555 5.2129e-08 	 5.37278e-08 
54882.65553240962 1.56233e-07 	 9.03415e-08 
54883.65554398370 1.29355e-07 	 9.31404e-08 
54884.65555555777 1.84239e-07 	 8.71696e-08 
54885.65556713185 9.33145e-08 	 7.08872e-08 
54886.65557870592 9.17364e-08 	 5.83099e-08 
54887.65559027999 6.49783e-08 	 3.9258e-08 
54888.65560185407 2.06068e-07 	 9.25381e-08 
54889.65561342814 3.18823e-07 	 1.24509e-07 
54890.65562500222 5.4844e-08 	 2.20018e-07 
54891.65563657629 5.87188e-08 	 6.5795e-08 
54892.65564815037 6.09655e-08 	 4.11868e-08 
54893.65565972444 1.28948e-07 	 6.2064e-08 
54894.65567129851 1.55226e-07 	 2.71616e-07 
54895.65568287259 2.49596e-07 	 1.03839e-07 
54896.65569444666 3.13008e-08 	 3.22599e-08 
54897.65570602074 3.96673e-08 	 4.31731e-06 
54898.65571759481 9.33311e-08 	 8.39768e-08 
54899.65572916888 3.85384e-08 	 2.67494e-08 
54900.65574074296 1.41979e-07 	 2.39787e-07 
#54901.6557523170
#54902.6557638911
#54903.6557754651
#54904.6557870392
54905.65579861333 2.16441e-07 	 1.72152e-07 
54906.65581018740 1.42425e-07 	 6.8521e-06 
54907.65582176148 1.88834e-07 	 1.38752e-07 
54908.65583333555 6.11001e-08 	 4.32578e-08 
54909.65584490962 3.69107e-08 	 2.63548e-08 
54910.65585648370 4.99832e-08 	 1.07058e-06 
54911.65586805777 3.10368e-08 	 2.36842e-07 
54912.65587963185 9.8993e-08 	 5.21705e-08 
54913.65589120592 8.98717e-08 	 5.20708e-08 
54914.65590277999 2.27025e-07 	 9.88033e-08 
54915.65591435407 2.33931e-08 	 7.86859e-08 
54916.65592592814 1.0926e-07 	 3.48424e-08 
54917.65593750222 3.47743e-08 	 3.51784e-08 
54918.65594907629 1.08053e-10 	 9.95881e-09 
54919.65596065037 8.21846e-08 	 8.00228e-08 
54920.65597222444 1.69337e-08 	 1.20375e-08 
54921.65598379851 1.79281e-07 	 6.72922e-08 
54922.65599537259 1.26524e-07 	 8.51809e-08 
54923.65600694666 2.10304e-08 	 2.15401e-08 
54924.65601852074 6.71122e-08 	 7.35152e-08 
54925.65603009481 1.45056e-07 	 8.46001e-08 
54926.65604166888 5.92332e-08 	 5.563e-07 
54927.65605324296 1.60806e-07 	 1.52811e-07 
54928.65606481703 1.31667e-07 	 9.14594e-08 
54929.65607639111 1.03115e-07 	 2.71782e-07 
54930.65608796518 2.35705e-07 	 9.3203e-08 
54931.65609953925 1.76699e-07 	 7.62311e-08 
54932.65611111333 6.78147e-08 	 3.57943e-08 
54933.65612268740 1.50792e-07 	 7.90322e-08 
54934.65613426148 2.49705e-08 	 7.10664e-07 
54935.65614583555 1.93782e-07 	 7.00987e-08 
54936.65615740962 1.12126e-07 	 1.22893e-07 
54937.65616898370 1.12844e-07 	 7.8895e-08 
54938.65618055777 1.47822e-07 	 7.23813e-08 
54939.65619213185 2.44921e-08 	 1.92017e-08 
54940.65620370592 1.09023e-07 	 1.04785e-07 
54941.65621527999 1.54212e-07 	 8.41675e-08 
54942.65622685407 1.6282e-07 	 9.42983e-08 
54943.65623842814 9.85053e-08 	 6.54542e-08 
54944.65625000222 1.26952e-07 	 8.49122e-08 
54945.65626157629 8.64571e-08 	 8.06277e-08 
54946.65627315037 1.38634e-07 	 4.2756e-06 
54947.65628472444 1.7198e-07 	 8.69517e-06 
54949.65527777999 2.31743e-07 	 1.02074e-06 
54950.65528935407 2.94858e-08 	 4.3019e-08 
54951.65530092814 1.37866e-07 	 3.15201e-07 
54952.65531250222 2.99425e-07 	 1.56813e-07 
54953.65532407629 6.82725e-14 	 5.07088e-12 
54954.65533565037 2.7422e-07 	 1.23933e-07 
54955.65534722444 1.04974e-07 	 8.96864e-08 
54956.65535879851 1.09049e-07 	 9.58792e-08 
#54957.6553703725 1.35192e-07 	 1.51823e-05 
54958.65538194666 1.23198e-07 	 9.55223e-08 
54959.65539352074 7.24939e-08 	 4.91155e-08 
54960.65540509481 7.50629e-08 	 5.0107e-08 
54961.65541666888 2.91745e-07 	 1.23473e-07 
54962.65542824296 1.87699e-07 	 1.27965e-07 
54963.65543981703 1.44018e-07 	 9.75135e-08 
54964.65545139111 8.6493e-08 	 2.35327e-07 
54965.65546296518 9.66873e-08 	 6.78755e-08 
54966.65547453925 8.85718e-08 	 5.48083e-07 
54967.65548611333 2.464e-07 	 1.04951e-07 
54968.65549768740 5.46295e-08 	 7.02873e-07 
54969.65550926148 1.96417e-07 	 8.87124e-08 
54970.65552083555 1.24574e-07 	 7.33242e-08 
54971.65553240962 3.16455e-07 	 2.0841e-06 
54972.65554398370 1.45558e-07 	 1.08766e-06 
54973.65555555777 1.5383e-07 	 7.53546e-08 
54974.65556713185 1.55431e-07 	 7.56982e-08 
54975.65557870592 3.29065e-07 	 9.43016e-08 
54976.65559027999 1.10922e-07 	 3.95852e-08 
54977.65560185407 8.82627e-08 	 4.63294e-08 
54978.65561342814 1.74778e-07 	 7.9342e-08 
54979.65562500222 1.50914e-07 	 5.90145e-08 
54980.65563657629 2.00533e-07 	 2.96846e-07 
54981.65564815037 5.09322e-08 	 2.552e-08 
54982.65565972444 1.11815e-07 	 6.04443e-08 
54983.65567129851 2.30166e-07 	 1.26814e-07 
54984.65568287259 1.8598e-07 	 8.30394e-08 
54985.65569444666 2.15283e-07 	 7.79997e-08 
54986.65570602074 2.69453e-07 	 8.49795e-08 
54987.65571759481 2.34264e-07 	 8.07716e-08 
54988.65572916888 1.5825e-07 	 7.63283e-08 
54989.65574074296 7.01169e-08 	 1.40711e-06 
54990.65575231703 4.27549e-08 	 1.93517e-08 
54991.65576389111 1.90941e-07 	 8.13003e-08 
54992.65577546518 2.20501e-07 	 3.47592e-07 
54993.65578703925 1.12975e-07 	 3.78942e-07 
