"scanned","power"
2.00047286328152,0.303784549988364
2.00141871333508,0.522504572338977
2.00236545823259,0.111959610351758
2.00331309924453,0.367675720256764
2.0042616376438,0.41375960133404
2.00521107470568,0.214662489752987
2.00616141170791,0.408655991973933
2.00711264993063,0.0106131668813115
2.0080647906564,0.118810013247557
2.00901783517024,0.103355460131719
2.00997178475959,0.0678354963026048
2.01092664071435,0.889430419320015
2.01188240432685,0.472746097827557
2.01283907689192,0.230764594241066
2.0137966597068,0.333184902060619
2.01475515407125,1.67348363690219
2.01571456128748,0.830746446304739
2.01667488266017,1.5486490838793
2.01763611949652,0.685823771741581
2.0185982731062,0.346449627248126
2.01956134480138,0.0309143060542572
2.02052533589675,0.146486393502633
2.0214902477095,0.76829432499431
2.02245608155934,1.07637653768142
2.0234228387685,0.032956027247123
2.02439052066174,2.08458947835731
2.02535912856636,2.05177053124289
2.02632866381221,0.941402387334484
2.02729912773166,0.0879946031453959
2.02827052165966,0.553666513777344
2.0292428469337,0.85772259385976
2.03021610489386,0.0783795336473324
2.03119029688277,0.21714786303827
2.03216542424566,2.06760882606791
2.03314148833031,0.0684033819885474
2.03411849048712,0.0384276268613449
2.03509643206909,0.319478815358805
2.03607531443179,0.82586297758483
2.03705513893345,0.162581656323171
2.03803590693486,1.75357593675973
2.03901761979947,0.0701589646948717
2.04000027889335,0.388432674412667
2.0409838855852,0.38652551852129
2.04196844124636,0.56404405147072
2.04295394725082,1.11597717879969
2.04394040497523,0.037733378896948
2.04492781579889,0.346159942113514
2.04591618110377,0.0288851231644342
2.04690550227452,0.30009936730633
2.04789578069845,0.471741878167872
2.04888701776559,1.2035874894828
2.04987921486862,0.305165372024849
2.05087237340296,0.466920095342234
2.0518664947667,0.47420955264665
2.05286158036067,0.440971032252361
2.0538576315884,0.43285136020802
2.05485464985617,0.0473405021793966
2.05585263657295,0.586831872824772
2.05685159315049,0.611871859780739
2.05785152100326,0.168449292737304
2.05885242154849,0.206231303627174
2.05985429620618,0.149329647384872
2.06085714639908,1.39865937692109
2.0618609735527,0.0216244728624782
2.06286577909537,1.21745304836346
2.06387156445817,0.34780395130102
2.06487833107498,0.832980999172357
2.06588608038248,0.894931631327181
2.06689481382017,0.833794150991319
2.06790453283034,0.0133177396330037
2.06891523885811,0.381587182048443
2.06992693335144,0.251561232824015
2.07093961776111,0.426019589076723
2.07195329354072,0.300665314817348
2.07296796214677,0.285347448112594
2.07398362503856,0.352202641564006
2.07500028367828,0.41421864647408
2.076017939531,0.351080394073749
2.07703659406462,1.36778928909727
2.07805624874998,0.302031979689787
2.07907690506076,0.068653756698006
2.08009856447356,0.120736958246165
2.0811212284679,1.57800408602081
2.08214489852617,0.559256018646887
2.08316957613371,0.159161120123639
2.08419526277878,0.237991660441868
2.08522195995256,0.00470470682227544
2.08624966914919,0.0414152112124527
2.08727839186573,0.191816729647837
2.08830812960222,0.502017101010036
2.08933888386165,0.702184473378842
2.09037065614998,0.00863509492087844
2.09140344797614,0.502059678567521
2.09243726085205,0.26598586774852
2.09347209629263,0.116754317527991
2.09450795581578,0.315134712120712
2.09554484094243,0.391242582919079
2.09658275319648,0.554613143928507
2.09762169410491,0.0987547496516179
2.09866166519767,0.711567460071316
2.09970266800779,0.475156470094736
2.10074470407132,0.49849341457224
2.10178777492736,0.331430015559355
2.10283188211808,1.14265521264757
2.10387702718872,0.12871743460233
2.10492321168757,0.253181056108696
2.10597043716602,0.122736890244718
2.10701870517855,0.610310565319768
